date,region,market_id,campaign_id,campaign_name,channel,device,audience_segment,incentive_spend,marketing_spend,total_spend,orders_placed,orders_fulfilled,orders_unfulfilled,shoppers_active,shoppers_needed,supply_gap,gross_revenue,net_revenue,avg_order_value,new_customers,customer_ltv,customer_retention_rate,impressions,clicks,click_through_rate,conversion_rate,avg_delivery_time_min,order_cancellations,satisfaction_score
1/8/2025,West,WE04,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,New,6791.02,6650.9,13441.92,174,154,20,307,445,138,18196.79,4754.87,118.16,410,115060.63,0.25,25967,3893,0.1499,0.0396,93.91,5,6.2
1/9/2025,West,WE02,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Returning,4673.7,3824.07,8497.77,963,910,53,101,146,45,81491.96,72994.19,89.55,494,55487.59,0.45,34827,4945,0.142,0.184,83.9,21,8.6
1/9/2025,Southeast,SO02,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Returning,1272.81,2187.73,3460.54,438,410,28,414,428,14,44294.76,40834.22,108.04,154,44169.07,0.79,92267,5446,0.059,0.0753,93.74,18,8.3
1/9/2025,Southeast,SO04,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Returning,2160.35,6050.82,8211.17,781,769,12,257,255,-2,33595.35,25384.18,43.69,302,37905.57,0.64,37451,2596,0.0693,0.2962,90.08,17,8.3
1/9/2025,Southeast,SO04,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,New,6241.41,11691.69,17933.1,579,564,15,300,288,-12,32362.78,14429.68,57.38,464,74452.71,0.3,47418,5401,0.1139,0.1044,51.97,2,6.2
1/9/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Returning,9541.17,5476.09,15017.26,1719,1641,78,372,511,139,46482.58,31465.32,28.33,161,23012.01,0.21,60055,4322,0.072,0.3797,73.67,48,6.5
1/9/2025,Midwest,MI02,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Lapsed,2752.17,7261.82,10013.99,723,620,103,328,304,-24,55506.02,45492.03,89.53,459,71821.24,0.79,51481,3450,0.067,0.1797,45.97,31,8.2
1/9/2025,Northeast,NO05,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,Lapsed,5981.69,4096.07,10077.76,154,148,6,176,297,121,3620.99,-6456.77,24.47,358,29566.48,0.68,89667,7075,0.0789,0.0209,109.26,5,8.2
1/9/2025,West,WE04,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Returning,6107.84,9820.1,15927.94,1265,1162,103,147,232,85,49370.49,33442.55,42.49,321,88352.32,0.79,58389,7582,0.1299,0.1533,55.84,30,7.2
1/9/2025,West,WE04,NEW_USER_Q1,New User Acquisition,Social,Desktop,Returning,7944.42,10238.94,18183.36,1581,1441,140,461,522,61,82863.36,64680,57.5,253,43882.78,0.72,99510,5639,0.0567,0.2555,60.47,14,6.8
1/10/2025,Northeast,NO03,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Lapsed,4772.53,11873.95,16646.48,1679,1466,213,277,410,133,36136.99,19490.51,24.65,347,95983.45,0.28,48299,2614,0.0541,0.5608,99.47,69,8.7
1/10/2025,West,WE02,CUST_RET_Q1,Customer Retargeting,Email,Mobile,New,2672.6,14388.48,17061.08,1401,1373,28,286,404,118,157958.04,140896.96,115.05,206,47336.73,0.54,50812,4183,0.0823,0.3282,98.29,18,6.4
1/10/2025,Southeast,SO03,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Returning,9349.05,5735.23,15084.28,1107,1000,107,438,576,138,94954.56,79870.28,94.95,355,81234.86,0.36,16620,457,0.0275,2.1882,89,0,6
1/10/2025,West,WE01,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Returning,1509.65,12787.77,14297.42,1798,1665,133,302,420,118,183276.57,168979.15,110.08,283,73219.13,0.65,17304,2344,0.1355,0.7103,102.6,41,8.4
1/10/2025,West,WE03,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,Lapsed,1605.83,3862.38,5468.21,1201,1024,177,354,337,-17,36860.2,31391.99,36,31,7611.2,0.69,20727,1975,0.0953,0.5185,63.1,49,6.7
1/10/2025,Northeast,NO03,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Lapsed,3949.72,14322.45,18272.17,1318,1206,112,58,60,2,96074.95,77802.78,79.66,174,25785.1,0.2,31399,2090,0.0666,0.577,88.83,59,6.4
1/10/2025,Midwest,MI01,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,New,5152.2,2562.92,7715.12,377,376,1,434,490,56,19698.84,11983.72,52.39,152,20554.82,0.53,90119,2279,0.0253,0.165,115.4,8,7.5
1/10/2025,West,WE01,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Lapsed,6264.9,13050.2,19315.1,1142,1090,52,421,554,133,63973.01,44657.91,58.69,252,16983.65,0.5,87450,12442,0.1423,0.0876,31.22,36,6.5
1/11/2025,West,WE03,NEW_USER_Q1,New User Acquisition,Referral,Mobile,New,6014.44,2948.75,8963.19,582,507,75,403,491,88,20650.57,11687.38,40.73,282,65887.74,0.38,75965,6815,0.0897,0.0744,85.86,4,8.2
1/11/2025,Midwest,MI03,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Lapsed,9977.42,3675.85,13653.27,1393,1327,66,162,184,22,50583.02,36929.75,38.12,92,25003.74,0.45,36699,3174,0.0865,0.4181,67.55,27,6.4
1/11/2025,Northeast,NO05,NEW_USER_Q1,New User Acquisition,Email,Desktop,New,5283.7,1953.53,7237.23,1573,1531,42,183,302,119,150712.48,143475.25,98.44,194,10406.51,0.35,88902,7623,0.0857,0.2008,84.46,50,7.9
1/11/2025,Midwest,MI02,NEW_USER_Q1,New User Acquisition,Email,Mobile,New,4081.57,14509,18590.57,522,494,28,214,278,64,57322.12,38731.55,116.04,40,7026.3,0.35,37839,3381,0.0894,0.1461,113.9,6,7.8
1/11/2025,Northeast,NO04,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Returning,9033.18,5672.01,14705.19,1067,913,154,312,277,-35,96376.52,81671.33,105.56,290,24171.25,0.73,7967,116,0.0146,7.8707,39.41,0,6
1/11/2025,Midwest,MI04,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,New,7557.11,1320.63,8877.74,682,623,59,421,483,62,65459.1,56581.36,105.07,296,70550.72,0.78,96668,10645,0.1101,0.0585,36.73,18,7.2
1/11/2025,Southeast,SO05,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,2489.57,14284.34,16773.91,830,750,80,194,303,109,17097.89,323.98,22.8,133,20693.2,0.3,10888,1163,0.1068,0.6449,75.56,40,6.7
1/11/2025,Midwest,MI01,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,New,8157.5,3931.34,12088.84,130,114,16,315,290,-25,11797.47,-291.37,103.49,53,15090.2,0.8,77377,838,0.0108,0.136,34.29,5,7
1/12/2025,Midwest,MI04,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,New,1936.84,4154.44,6091.28,589,508,81,135,117,-18,36748.26,30656.98,72.34,70,7479.67,0.44,19474,379,0.0195,1.3404,93.71,16,7.8
1/12/2025,West,WE04,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,5073.14,2099.38,7172.52,555,499,56,168,315,147,29956.04,22783.52,60.03,426,80894.72,0.6,40293,4511,0.112,0.1106,87.94,4,6.6
1/12/2025,Midwest,MI05,CUST_RET_Q1,Customer Retargeting,Email,Mobile,New,2971.1,14186.67,17157.77,407,388,19,334,402,68,30828.48,13670.71,79.45,198,43248.73,0.2,53452,3894,0.0729,0.0996,59.7,8,8.9
1/12/2025,Northeast,NO03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Returning,1230.65,3871.31,5101.96,267,228,39,83,208,125,16989.96,11888,74.52,495,28791.06,0.24,61750,3132,0.0507,0.0728,113.07,6,7.2
1/12/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Lapsed,1485.93,6387.99,7873.92,1064,984,80,116,226,110,60154.15,52280.23,61.13,158,17790.77,0.73,7023,230,0.0327,4.2783,33.81,33,7.9
1/13/2025,Southeast,SO01,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,New,6350.7,4261.43,10612.13,410,376,34,83,190,107,7528.93,-3083.2,20.02,278,50661.13,0.76,70346,1393,0.0198,0.2699,30.85,16,7.2
1/13/2025,Southeast,SO05,NEW_USER_Q1,New User Acquisition,Email,Mobile,New,6502.23,4637.25,11139.48,799,680,119,414,526,112,22334.51,11195.03,32.84,476,114362.32,0.52,43207,5513,0.1276,0.1233,65.29,14,8.8
1/13/2025,Southeast,SO03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Lapsed,2704.38,7415.29,10119.67,692,605,87,137,172,35,63840.02,53720.35,105.52,53,2810.37,0.21,19020,1194,0.0628,0.5067,79.68,20,6.7
1/13/2025,Midwest,MI01,CUST_RET_Q1,Customer Retargeting,Social,Mobile,Lapsed,2441.01,8109.27,10550.28,920,889,31,111,77,-34,93994.76,83444.48,105.73,260,43826.58,0.54,37468,1538,0.041,0.578,94.32,15,6
1/13/2025,Northeast,NO02,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,Returning,6492.32,7379.09,13871.41,1398,1230,168,300,303,3,45480.38,31608.97,36.98,149,41892.91,0.23,35695,1216,0.0341,1.0115,79.26,25,7.6
1/13/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Returning,5395.4,2433.14,7828.54,1378,1191,187,157,262,105,87279.7,79451.16,73.28,494,99196.81,0.25,38860,2532,0.0652,0.4704,106.59,15,6.1
1/13/2025,Midwest,MI02,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,1274,3706.75,4980.75,468,419,49,444,405,-39,44895.37,39914.62,107.15,186,11046.83,0.63,38493,1825,0.0474,0.2296,67.94,13,8.2
1/13/2025,Northeast,NO05,CUST_RET_Q1,Customer Retargeting,Social,Desktop,New,891.66,4511.18,5402.84,468,428,40,83,102,19,23136.65,17733.81,54.06,29,2621.59,0.27,39501,5524,0.1398,0.0775,71.25,18,6.2
1/13/2025,Southeast,SO02,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Lapsed,6359.76,9380.92,15740.68,1606,1523,83,100,196,96,163196.41,147455.73,107.15,96,17604.51,0.26,67266,4269,0.0635,0.3568,80.79,37,7.1
1/13/2025,West,WE02,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,New,3642.53,11569.16,15211.69,925,888,37,426,493,67,104776.4,89564.71,117.99,361,21784.04,0.43,76899,1533,0.0199,0.5793,73.91,23,8.6
1/13/2025,Midwest,MI03,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,New,8234.98,13655.74,21890.72,839,782,57,59,36,-23,53252.66,31361.94,68.1,143,10485.02,0.64,73115,2297,0.0314,0.3404,75.5,9,8.8
1/13/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Returning,5512.43,8244.45,13756.88,1256,1107,149,432,413,-19,66603,52846.12,60.17,423,24358.38,0.8,5820,746,0.1282,1.4839,68.92,33,6.8
1/13/2025,Northeast,NO03,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,5797.6,9074.65,14872.25,1474,1449,25,275,276,1,65158.69,50286.44,44.97,231,55504.14,0.49,37660,4011,0.1065,0.3613,117.13,20,8.4
1/13/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,8417.36,11161.94,19579.3,156,137,19,489,492,3,13117.51,-6461.79,95.75,284,53495.76,0.78,26293,606,0.023,0.2261,34.13,0,8.6
1/13/2025,Midwest,MI05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,Returning,9087.07,1620.82,10707.89,816,789,27,192,270,78,67416.89,56709,85.45,372,39897.13,0.32,89074,5205,0.0584,0.1516,90.5,21,7.2
1/13/2025,Southeast,SO04,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Returning,2961.43,5817.4,8778.83,1442,1336,106,416,441,25,49445.53,40666.7,37.01,212,51358.23,0.6,50376,4618,0.0917,0.2893,73.03,27,6.7
1/13/2025,West,WE05,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,5530.09,10582.29,16112.38,1306,1133,173,307,331,24,112661.71,96549.33,99.44,240,67936.93,0.35,25718,1282,0.0498,0.8838,58.6,26,7.1
1/14/2025,Midwest,MI04,NEW_USER_Q1,New User Acquisition,Email,Mobile,Lapsed,2148.48,10729.32,12877.8,1589,1578,11,305,264,-41,161347.43,148469.63,102.25,290,49253.2,0.39,74822,5850,0.0782,0.2697,84.56,53,8.5
1/14/2025,Midwest,MI02,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,9641.86,6990.81,16632.67,327,314,13,294,293,-1,21968.02,5335.35,69.96,25,6165.52,0.21,6741,452,0.0671,0.6947,55.24,6,6.9
1/14/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Lapsed,4780.53,4997.35,9777.88,1073,953,120,434,473,39,45247.51,35469.63,47.48,44,7025.21,0.44,31105,2714,0.0873,0.3511,50.78,35,6.3
1/14/2025,West,WE04,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,New,7047.68,2496.37,9544.05,1291,1188,103,74,154,80,97727.97,88183.92,82.26,383,55242.96,0.26,89003,10129,0.1138,0.1173,83.95,18,8.9
1/14/2025,Southeast,SO04,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,Lapsed,3487.92,10802.63,14290.55,107,91,16,228,240,12,10855.06,-3435.49,119.29,409,109917.68,0.66,77830,8777,0.1128,0.0104,39.37,2,7.9
1/14/2025,Southeast,SO05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Returning,1352.14,11274.1,12626.24,1488,1472,16,424,465,41,129099.45,116473.21,87.7,216,55891.62,0.76,42876,2922,0.0682,0.5038,46.79,56,6.3
1/14/2025,Midwest,MI02,NEW_USER_Q1,New User Acquisition,Social,Mobile,Returning,2535.85,11952.85,14488.7,1739,1526,213,281,278,-3,73265.2,58776.5,48.01,126,7576.37,0.59,68986,7646,0.1108,0.1996,104.7,3,8.1
1/15/2025,West,WE03,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,1403,12574.45,13977.45,288,276,12,73,46,-27,23588.36,9610.91,85.47,332,59399.73,0.48,8415,425,0.0505,0.6494,113.79,14,6.4
1/15/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,New,4664.66,14947.67,19612.33,959,903,56,426,416,-10,39914.59,20302.26,44.2,221,22322.36,0.59,44764,5946,0.1328,0.1519,96.49,46,6.1
1/15/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Lapsed,1672.31,9768.51,11440.82,1025,955,70,357,443,86,99241.73,87800.91,103.92,10,2490.02,0.65,70327,3041,0.0432,0.314,34.47,32,8.3
1/15/2025,Northeast,NO05,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,New,734.5,6078.55,6813.05,721,622,99,195,286,91,62212.83,55399.78,100.02,323,48982.19,0.29,80267,8970,0.1118,0.0693,100.63,35,7.8
1/15/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Returning,9224.78,10097.03,19321.81,208,204,4,392,445,53,9960.33,-9361.48,48.83,215,17104.25,0.2,41222,2274,0.0552,0.0897,79.89,5,6.3
1/15/2025,West,WE03,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,9076.26,8348.6,17424.86,1551,1328,223,257,316,59,86888.17,69463.31,65.43,378,26194.22,0.3,94648,11500,0.1215,0.1155,98.11,77,6.7
1/15/2025,Northeast,NO02,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Lapsed,1327.54,7823.38,9150.92,1277,1150,127,141,267,126,74158.03,65007.11,64.49,190,18541.01,0.75,1786,160,0.0896,7.1875,98.6,48,6.9
1/15/2025,West,WE04,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,Returning,9000.1,4747.36,13747.46,1906,1695,211,141,228,87,66029.66,52282.2,38.96,66,17473.18,0.25,21369,1524,0.0713,1.1122,66.79,1,6.7
1/15/2025,West,WE02,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,New,1584.75,8256.46,9841.21,1338,1154,184,456,430,-26,43341.91,33500.7,37.56,399,77038.44,0.8,52259,984,0.0188,1.1728,83.84,59,6.5
1/15/2025,Northeast,NO01,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,4708.88,9649.38,14358.26,1559,1478,81,461,528,67,150825.32,136467.06,102.05,88,22500.73,0.51,63222,7101,0.1123,0.2081,55.89,37,7.2
1/15/2025,Midwest,MI01,NEW_USER_Q1,New User Acquisition,Email,Mobile,New,2825.6,10528.16,13353.76,1978,1821,157,398,449,51,154391.12,141037.36,84.78,405,118660.02,0.22,99384,4620,0.0465,0.3942,106.8,26,7.9
1/15/2025,Midwest,MI04,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,3718.04,8863.54,12581.58,1421,1326,95,400,360,-40,156066.36,143484.78,117.7,390,36533.19,0.4,35206,4814,0.1367,0.2754,101.6,7,7
1/15/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Social,Mobile,New,5158.33,5436.4,10594.73,1272,1160,112,196,203,7,33018.54,22423.81,28.46,15,3781.37,0.36,28115,1021,0.0363,1.1361,109.92,45,6.8
1/15/2025,Southeast,SO01,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,1709.81,13661.28,15371.09,1367,1254,113,126,246,120,141406.4,126035.31,112.76,71,19275.15,0.71,76400,3581,0.0469,0.3502,48.48,22,8.5
1/15/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Social,Desktop,New,6323.63,3414.29,9737.92,1615,1592,23,490,470,-20,179289.28,169551.36,112.62,204,16362.86,0.33,86705,4582,0.0528,0.3474,49.6,31,8.1
1/15/2025,West,WE03,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Lapsed,6709.99,12914.52,19624.51,1696,1685,11,358,333,-25,101217.83,81593.32,60.07,49,12900.62,0.44,97220,3404,0.035,0.495,82.64,26,8.1
1/15/2025,Midwest,MI05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,New,5337.01,10433.4,15770.41,345,340,5,342,426,84,24993.63,9223.22,73.51,87,16787.5,0.21,15537,1151,0.0741,0.2954,41.48,15,7.6
1/16/2025,Northeast,NO02,NEW_USER_Q1,New User Acquisition,Email,Mobile,New,9754.85,12858.85,22613.7,556,518,38,313,462,149,21087.52,-1526.18,40.71,68,8549.57,0.24,3204,142,0.0443,3.6479,73.57,14,6.2
1/16/2025,West,WE03,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,4681.71,1970.31,6652.02,1812,1653,159,71,33,-38,37881.78,31229.76,22.92,116,18794.48,0.49,10969,195,0.0178,8.4769,112.06,76,9
1/16/2025,Southeast,SO05,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Returning,3417.33,1492.23,4909.56,1395,1369,26,65,182,117,38607.27,33697.71,28.2,300,48547.71,0.78,24535,1132,0.0461,1.2094,51.91,26,8.3
1/16/2025,Midwest,MI01,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Returning,4430.46,5189.48,9619.94,711,609,102,349,486,137,64345.23,54725.29,105.66,410,33375.6,0.39,47936,5413,0.1129,0.1125,101.76,5,9
1/16/2025,Northeast,NO05,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Lapsed,8876.24,14186.68,23062.92,1202,1179,23,251,350,99,71954.81,48891.89,61.03,100,22975.49,0.37,42548,5134,0.1207,0.2296,70.86,23,8.1
1/16/2025,West,WE04,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Returning,8070.06,2785.95,10856.01,1696,1446,250,62,151,89,102722.79,91866.78,71.04,467,74364.48,0.67,25151,918,0.0365,1.5752,99.42,11,8.5
1/16/2025,Northeast,NO03,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Lapsed,7607.54,7575.16,15182.7,1864,1793,71,67,96,29,158925.53,143742.83,88.64,494,101512.38,0.44,79590,900,0.0113,1.9922,32.97,43,7.6
1/16/2025,Midwest,MI03,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,Lapsed,2421.63,4783.48,7205.11,852,848,4,307,365,58,96345.36,89140.25,113.61,291,39633.25,0.74,56904,6703,0.1178,0.1265,108.01,37,8.8
1/16/2025,Southeast,SO05,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Returning,7031.27,7584.04,14615.31,1980,1977,3,374,485,111,111165.81,96550.5,56.23,83,21671.85,0.54,43340,4074,0.094,0.4853,46.27,78,7.6
1/16/2025,West,WE02,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Lapsed,1446.78,14932.41,16379.19,457,434,23,457,499,42,14462.04,-1917.15,33.32,491,119549.3,0.78,76265,991,0.013,0.4379,114.98,8,6.5
1/17/2025,Midwest,MI02,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Returning,4888.5,14882.24,19770.74,535,516,19,440,417,-23,28629.81,8859.07,55.48,451,33644.11,0.6,77295,3641,0.0471,0.1417,31.89,15,8.9
1/17/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,6602.09,1907.95,8510.04,435,384,51,437,506,69,30853.93,22343.89,80.35,171,34173.02,0.56,61603,7731,0.1255,0.0497,74.84,13,6.4
1/17/2025,Midwest,MI04,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,Returning,5643.37,3158.03,8801.4,404,375,29,414,449,35,16759.03,7957.63,44.69,352,56358.84,0.38,57882,2014,0.0348,0.1862,75.67,11,6.7
1/17/2025,Midwest,MI02,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,New,2300.16,10469.45,12769.61,367,320,47,276,258,-18,22829.9,10060.29,71.34,59,8449.93,0.29,54969,7484,0.1361,0.0428,97.56,3,6.1
1/17/2025,West,WE04,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,3823.69,10916.54,14740.23,1020,1005,15,457,587,130,69648.33,54908.1,69.3,328,46730.87,0.59,75266,3385,0.045,0.2969,85.46,15,7.8
1/17/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,9493.73,6564.83,16058.56,971,925,46,401,386,-15,35140.41,19081.85,37.99,23,5469.1,0.76,22832,3230,0.1415,0.2864,63.17,3,8.3
1/17/2025,Northeast,NO01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,Returning,4692.23,1918.79,6611.02,405,350,55,392,347,-45,31379.15,24768.13,89.65,64,9977.37,0.62,99706,1141,0.0114,0.3067,87.28,9,6.9
1/17/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,2458.39,6638.55,9096.94,666,579,87,166,208,42,56051.48,46954.54,96.81,213,17097.58,0.72,24874,457,0.0184,1.267,31.69,26,8.2
1/17/2025,Northeast,NO05,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,Lapsed,2750.87,5974.71,8725.58,213,195,18,415,543,128,21957.14,13231.56,112.6,322,19223.76,0.77,66435,3242,0.0488,0.0601,108.6,10,6.4
1/17/2025,West,WE02,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Lapsed,6495.12,8195.53,14690.65,1371,1272,99,155,202,47,131991.7,117301.05,103.77,317,86004.4,0.35,59507,1150,0.0193,1.1061,110.84,28,7.8
1/18/2025,West,WE02,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,New,6676.59,6105.76,12782.35,719,624,95,147,227,80,55928.42,43146.07,89.63,433,69391.73,0.44,41998,2273,0.0541,0.2745,78.55,28,8
1/18/2025,West,WE01,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Returning,1136.25,13282.91,14419.16,815,714,101,409,394,-15,74822.05,60402.89,104.79,125,26509.94,0.24,48937,4006,0.0819,0.1782,119.03,19,9
1/18/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,New,4283.16,7214.65,11497.81,1505,1312,193,399,482,83,149984.54,138486.73,114.32,117,16936.93,0.75,42247,2988,0.0707,0.4391,52.46,72,6.9
1/18/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,New,8212.73,1194.07,9406.8,290,284,6,158,244,86,14016.39,4609.59,49.35,218,11997.51,0.29,8987,979,0.1089,0.2901,89.63,14,8
1/18/2025,West,WE04,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Returning,6358.77,13051.19,19409.96,1120,1047,73,159,196,37,85562.89,66152.93,81.72,39,5526.28,0.26,42136,6121,0.1453,0.1711,117.31,35,7.5
1/18/2025,West,WE05,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,New,2819.4,7301.54,10120.94,1602,1534,68,376,489,113,44861.76,34740.82,29.24,47,5434.2,0.55,32213,883,0.0274,1.7373,83.96,4,7.5
1/18/2025,West,WE04,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,New,3380.59,10771.87,14152.46,370,360,10,284,398,114,22360.28,8207.82,62.11,377,57292.94,0.6,28114,1055,0.0375,0.3412,34.98,15,6
1/18/2025,Southeast,SO04,NEW_USER_Q1,New User Acquisition,Referral,Desktop,New,9962.84,2447.29,12410.13,372,370,2,362,319,-43,36760.88,24350.75,99.35,65,11337.43,0.49,71283,932,0.0131,0.397,103.52,9,8
1/18/2025,Northeast,NO03,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,Returning,866.86,2795.87,3662.73,1470,1292,178,152,157,5,150887.5,147224.77,116.79,229,54075.88,0.28,13803,494,0.0358,2.6154,69.88,0,6.8
1/18/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,9470.12,9253.08,18723.2,1650,1474,176,432,553,121,69866.21,51143.01,47.4,93,12274.83,0.45,72428,8021,0.1107,0.1838,85.3,6,7.1
1/19/2025,Southeast,SO04,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,New,1353.22,1032.45,2385.67,678,651,27,74,60,-14,61225,58839.33,94.05,46,2365.16,0.76,8295,1022,0.1232,0.637,109.6,1,6.3
1/19/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,8720.31,3201.82,11922.13,551,520,31,51,120,69,52853.36,40931.23,101.64,322,80232.85,0.35,12889,1631,0.1265,0.3188,111.55,17,6.7
1/19/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,Lapsed,7659.15,3851.34,11510.49,1477,1346,131,295,373,78,111908.99,100398.5,83.14,441,126248.84,0.62,29916,790,0.0264,1.7038,60.35,25,7.5
1/19/2025,Southeast,SO04,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,New,1337.28,11875.18,13212.46,542,516,26,192,333,141,53028.04,39815.58,102.77,78,17678.78,0.52,37110,1101,0.0297,0.4687,55.78,25,6.1
1/19/2025,Northeast,NO05,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Lapsed,6376.56,5337.86,11714.42,1420,1418,2,122,123,1,135561.4,123846.98,95.6,74,6051.4,0.41,64294,3524,0.0548,0.4024,105.45,46,6.7
1/19/2025,Midwest,MI05,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Returning,7051.57,5219.49,12271.06,948,904,44,72,75,3,54648.57,42377.51,60.45,462,90676.49,0.51,5311,183,0.0345,4.9399,83.74,25,7.3
